#    time               <x>               <y>             var_x             var_y             var_r            <mv_x>            <mv_y>           var_mvx           var_mvy            var_mv                        E                     E-E0              <Px>            var_Px            var_Py             var_P               err
 1.099557  -4.542502525e-01   8.907683473e-01   8.712120785e-01   3.916684268e-01   1.262880505e+00   8.907683473e-01   4.540090167e-01   3.641274238e-01   5.417453282e-01   9.058727520e-01   9.5273151831063763e-01  -2.0927704014184201e-13   6.532386691e-16   3.018983425e-01   5.417453282e-01   8.436436707e-01  -1.607602940e-13
 1.130973  -4.260511887e-01   9.045897252e-01   8.957395171e-01   4.011965380e-01   1.296936055e+00   9.045897252e-01   4.258150011e-01   3.566305167e-01   5.492338372e-01   9.058643538e-01   9.5273151831063507e-01  -2.1183055309847987e-13   1.444911061e-15   3.018983425e-01   5.492338372e-01   8.511321797e-01  -2.117195308e-13
 1.162389  -3.974319667e-01   9.175186896e-01   9.201412185e-01   4.113581098e-01   1.331499328e+00   9.175186896e-01   3.972008709e-01   3.495132027e-01   5.563432184e-01   9.058564211e-01   9.5273151831066227e-01  -1.8463008899516353e-13   4.367350839e-16   3.018983425e-01   5.563432184e-01   8.582415609e-01  -1.664224314e-13
 1.193805  -3.684208203e-01   9.295424846e-01   9.443720423e-01   4.221641914e-01   1.366536234e+00   9.295424846e-01   3.681948561e-01   3.428035803e-01   5.630454008e-01   9.058489811e-01   9.5273151831062486e-01  -2.2204460492503131e-13   9.384568480e-16   3.018983425e-01   5.630454008e-01   8.649437433e-01  -2.082778394e-13
 1.225221  -3.390463703e-01   9.406492473e-01   9.683882217e-01   4.336239883e-01   1.402012210e+00   9.406492473e-01   3.388255740e-01   3.365281396e-01   5.693139198e-01   9.058420594e-01   9.5273151831061254e-01  -2.3436808049837055e-13   1.223054245e-15   3.018983425e-01   5.693139198e-01   8.712122623e-01  -1.818545314e-13
 1.256637  -3.093375958e-01   9.508280195e-01   9.921474855e-01   4.457447750e-01   1.437892261e+00   9.508280195e-01   3.091220001e-01   3.307116572e-01   5.751240220e-01   9.058356792e-01   9.5273151831059777e-01  -2.4913404672588513e-13   1.353943903e-15   3.018983425e-01   5.751240220e-01   8.770223645e-01  -1.878497358e-13
 1.288053  -2.793238058e-01   9.600687588e-01   1.015609173e+00   4.585318142e-01   1.474140987e+00   9.600687588e-01   2.791134403e-01   3.253770988e-01   5.804527633e-01   9.058298621e-01   9.5273151831062142e-01  -2.2548629630136929e-13   3.806816668e-16   3.018983425e-01   5.804527633e-01   8.823511057e-01  -2.051692150e-13
 1.319469  -2.490346102e-01   9.683623479e-01   1.038734341e+00   4.719882834e-01   1.510722624e+00   9.683623479e-01   2.488295016e-01   3.205455279e-01   5.852790994e-01   9.058246272e-01   9.5273151831060932e-01  -2.3758772726978350e-13   2.502008702e-15   3.018983425e-01   5.852790994e-01   8.871774418e-01  -2.046141034e-13
 1.350885  -2.184998907e-01   9.757006043e-01   1.061485867e+00   4.861152094e-01   1.547601077e+00   9.757006043e-01   2.183000627e-01   3.162360224e-01   5.895839696e-01   9.058199920e-01   9.5273151831059355e-01  -2.5335289421946072e-13  -3.463078649e-16   3.018983425e-01   5.895839696e-01   8.914823121e-01  -2.625677453e-13
 1.382301  -1.877497711e-01   9.820762880e-01   1.083828541e+00   5.009114107e-01   1.584739951e+00   9.820762880e-01   1.875552450e-01   3.124655997e-01   5.933503720e-01   9.058159718e-01   9.5273151831055514e-01  -2.9176661087149114e-13  -2.289465247e-16   3.018983425e-01   5.933503720e-01   8.952487145e-01  -2.303712776e-13
 1.413717  -1.568145878e-01   9.874831084e-01   1.105729148e+00   5.163734482e-01   1.622102596e+00   9.874831084e-01   1.566253824e-01   3.092491486e-01   5.965634310e-01   9.058125796e-01   9.5273151831062264e-01  -2.2426505097428162e-13   1.846966367e-15   3.018983425e-01   5.965634310e-01   8.984617735e-01  -2.647881914e-13
 1.445133  -1.257248597e-01   9.919157313e-01   1.127156551e+00   5.324955843e-01   1.659652135e+00   9.919157313e-01   1.255409914e-01   3.065993708e-01   5.992104560e-01   9.058098268e-01   9.5273151831058700e-01  -2.5990321006474915e-13  -1.048455923e-15   3.018983425e-01   5.992104560e-01   9.011087985e-01  -2.474687122e-13
 1.476549  -9.451125847e-02   9.953697834e-01   1.148081754e+00   5.492697514e-01   1.697351505e+00   9.953697834e-01   9.433274143e-02   3.045267306e-01   6.012809919e-01   9.058077225e-01   9.5273151831059477e-01  -2.5213164889237305e-13  -9.275039696e-17   3.018983425e-01   6.012809919e-01   9.031793343e-01  -2.847722058e-13
 1.507964  -6.320457762e-02   9.978418568e-01   1.168477963e+00   5.666855282e-01   1.735163491e+00   9.978418568e-01   6.303142386e-02   3.030394133e-01   6.027668603e-01   9.058062736e-01   9.5273151831062008e-01  -2.2681856393091948e-13   2.550267950e-15   3.018983425e-01   6.027668603e-01   9.046652028e-01  -2.746691763e-13
 1.539380  -3.183570268e-02   9.993295128e-01   1.188320639e+00   5.847301265e-01   1.773050765e+00   9.993295128e-01   3.166792215e-02   3.021432929e-01   6.036621923e-01   9.058054852e-01   9.5273151831057823e-01  -2.6867397195928788e-13  -7.610314707e-16   3.018983425e-01   6.036621923e-01   9.055605347e-01  -2.904343432e-13
 1.570796  -4.355805238e-04   9.998312836e-01   1.207587536e+00   6.033883859e-01   1.810975922e+00   9.998312836e-01   2.731810892e-04   3.018419090e-01   6.039634512e-01   9.058053602e-01   9.5273151831057334e-01  -2.7355895326763857e-13   9.097880911e-16   3.018983425e-01   6.039634512e-01   9.058617937e-01  -2.844391389e-13
 1.602212   3.096481118e-02   9.993466745e-01   1.226258736e+00   6.226427787e-01   1.848901515e+00   9.993466745e-01  -3.112182370e-02   3.021364526e-01   6.036694471e-01   9.058058996e-01   9.5273151831056413e-01  -2.8277380437202737e-13  -2.403793321e-16   3.018983425e-01   6.036694471e-01   9.055677895e-01  -3.088640455e-13
 1.633628   6.233449448e-02   9.978761637e-01   1.244316672e+00   6.424734239e-01   1.886790096e+00   9.978761637e-01  -6.248611634e-02   3.030257611e-01   6.027813411e-01   9.058071022e-01   9.5273151831055547e-01  -2.9143354396410359e-13   1.518545291e-15   3.018983425e-01   6.027813411e-01   9.046796835e-01  -3.630429291e-13
 1.665044   9.364252174e-02   9.954212023e-01   1.261746141e+00   6.628581099e-01   1.924604251e+00   9.954212023e-01  -9.378875133e-02   3.045063237e-01   6.013026410e-01   9.058089647e-01   9.5273151831039660e-01  -4.5030645878796349e-13   4.896649565e-15   3.018983425e-01   6.013026410e-01   9.032009834e-01  -3.294031714e-13
 1.696460   1.248580062e-01   9.919842126e-01   1.278534310e+00   6.837723276e-01   1.962306638e+00   9.919842126e-01  -1.249988441e-01   3.065722945e-01   5.992391873e-01   9.058114819e-01   9.5273151831040226e-01  -4.4464432136237519e-13   3.168446604e-15   3.018983425e-01   5.992391873e-01   9.011375298e-01  -3.286260153e-13
 1.727876   1.559501523e-01   9.875685859e-01   1.294670710e+00   7.051893115e-01   1.999860021e+00   9.875685859e-01  -1.560856013e-01   3.092155161e-01   5.965991302e-01   9.058146463e-01   9.5273151831037728e-01  -4.6962433941644122e-13   4.839058443e-15   3.018983425e-01   5.965991302e-01   8.984974727e-01  -3.531619441e-13
 1.759292   1.868882862e-01   9.821786792e-01   1.310147221e+00   7.270800911e-01   2.037227313e+00   9.821786792e-01  -1.870183518e-01   3.124255516e-01   5.933928970e-01   9.058184486e-01   9.5273151831032910e-01  -5.1780801868517301e-13  -1.254808280e-15   3.018983425e-01   5.933928970e-01   8.952912395e-01  -3.810285421e-13
 1.790708   2.176418863e-01   9.758198104e-01   1.324958056e+00   7.494135500e-01   2.074371606e+00   9.758198104e-01  -2.177665761e-01   3.161897263e-01   5.896331510e-01   9.058228773e-01   9.5273151831037117e-01  -4.7573056605187958e-13   2.280684959e-15   3.018983425e-01   5.896331510e-01   8.915314935e-01  -3.506084312e-13
 1.822124   2.481806126e-01   9.684982537e-01   1.339099718e+00   7.721564949e-01   2.111256213e+00   9.684982537e-01  -2.482999374e-01   3.204931774e-01   5.853347414e-01   9.058279188e-01   9.5273151831036773e-01  -4.7917225742821756e-13   3.746690231e-15   3.018983425e-01   5.853347414e-01   8.872330839e-01  -3.439470930e-13
 1.853540   2.784743375e-01   9.602212329e-01   1.352570971e+00   7.952737323e-01   2.147844703e+00   9.602212329e-01  -2.785883106e-01   3.253189131e-01   5.805146443e-01   9.058335574e-01   9.5273151831030178e-01  -5.4511950509095186e-13   1.941314805e-15   3.018983425e-01   5.805146443e-01   8.824129867e-01  -3.778088953e-13
 1.884956   3.084931749e-01   9.509969148e-01   1.365372782e+00   8.187281539e-01   2.184100936e+00   9.509969148e-01  -3.086018130e-01   3.306478799e-01   5.751918954e-01   9.058397753e-01   9.5273151831032699e-01  -5.1991744243196081e-13   2.409331091e-15   3.018983425e-01   5.751918954e-01   8.770902379e-01  -3.610445276e-13
 1.916372   3.382075100e-01   9.408344005e-01   1.377508271e+00   8.424808300e-01   2.219989101e+00   9.408344005e-01  -3.383108331e-01   3.364590378e-01   5.693875149e-01   9.058465527e-01   9.5273151831034997e-01  -4.9693582582222007e-13   4.543519715e-15   3.018983425e-01   5.693875149e-01   8.712858574e-01  -4.226619055e-13
 1.947787   3.675880286e-01   9.297437168e-01   1.388982639e+00   8.664911104e-01   2.255473750e+00   9.297437168e-01  -3.676860600e-01   3.427294437e-01   5.631244241e-01   9.058538678e-01   9.5273151831032354e-01  -5.2335913380829879e-13  -2.235782126e-15   3.018983425e-01   5.631244241e-01   8.650227665e-01  -3.904654378e-13
 1.979203   3.966057456e-01   9.177358063e-01   1.399803101e+00   8.907167325e-01   2.290519833e+00   9.177358063e-01  -3.966985126e-01   3.494343421e-01   5.564273545e-01   9.058616966e-01   9.5273151831031766e-01  -5.2924331583881212e-13   5.248161702e-15   3.018983425e-01   5.564273545e-01   8.583256970e-01  -4.397593401e-13
 2.010619   4.252320339e-01   9.048225164e-01   1.409978799e+00   9.151139370e-01   2.325092736e+00   9.048225164e-01  -4.253195679e-01   3.565472630e-01   5.493227502e-01   9.058700132e-01   9.5273151831026137e-01  -5.8553162318730756e-13   2.685647602e-15   3.018983425e-01   5.493227502e-01   8.512210927e-01  -4.602984660e-13
 2.042035   4.534386527e-01   8.910165879e-01   1.419520722e+00   9.396375893e-01   2.359158311e+00   8.910165879e-01  -4.535209893e-01   3.640401266e-01   5.418386630e-01   9.058787896e-01   9.5273151831023095e-01  -6.1595173406203685e-13  -2.628861205e-15   3.018983425e-01   5.418386630e-01   8.437370055e-01  -4.625189121e-13
 2.073451   4.811977753e-01   8.763316421e-01   1.428441607e+00   9.642413077e-01   2.392682915e+00   8.763316421e-01  -4.812749547e-01   3.718833543e-01   5.340046416e-01   9.058879960e-01   9.5273151831028646e-01  -5.6044058283077902e-13   2.430980653e-15   3.018983425e-01   5.340046416e-01   8.359029841e-01  -4.568567746e-13
 2.104867   5.084820163e-01   8.607821675e-01   1.436755842e+00   9.888775968e-01   2.425633439e+00   8.607821675e-01  -5.085540835e-01   3.800459860e-01   5.258516145e-01   9.058976005e-01   9.5273151831024827e-01  -5.9863225487788441e-13   4.317966214e-15   3.018983425e-01   5.258516145e-01   8.277499570e-01  -4.363176487e-13
 2.136283   5.352644590e-01   8.443835055e-01   1.444479357e+00   1.013497986e+00   2.457977343e+00   8.443835055e-01  -5.353314642e-01   3.884958017e-01   5.174117678e-01   9.059075695e-01   9.5273151831022107e-01  -6.2583271898120074e-13  -2.761834091e-15   3.018983425e-01   5.174117678e-01   8.193101103e-01  -4.468647674e-13
 2.167699   5.615186818e-01   8.271518353e-01   1.451629515e+00   1.038053173e+00   2.489682688e+00   8.271518353e-01  -5.615806803e-01   3.971994498e-01   5.087184178e-01   9.059178676e-01   9.5273151831022740e-01  -6.1950444774083735e-13   1.963457903e-15   3.018983425e-01   5.087184178e-01   8.106167603e-01  -4.628519790e-13
 2.199115   5.872187841e-01   8.091041579e-01   1.458224996e+00   1.062493173e+00   2.520718169e+00   8.091041579e-01  -5.872758368e-01   4.061225781e-01   4.998058797e-01   9.059284577e-01   9.5273151831028169e-01  -5.6521454183666719e-13  -1.790987461e-15   3.018983425e-01   4.998058797e-01   8.017042221e-01  -5.075939669e-13
 2.230531   6.123394122e-01   7.902582791e-01   1.464285678e+00   1.086767465e+00   2.551053143e+00   7.902582791e-01  -6.123915859e-01   4.152299700e-01   4.907093312e-01   9.059393012e-01   9.5273151831022007e-01  -6.2683191970336338e-13   3.868932389e-15   3.018983425e-01   4.907093312e-01   7.926076737e-01  -5.214717547e-13
 2.261947   6.368557839e-01   7.706327922e-01   1.469832511e+00   1.110825153e+00   2.580657664e+00   7.706327922e-01  -6.369031513e-01   4.244856834e-01   4.814646744e-01   9.059503578e-01   9.5273151831029557e-01  -5.5133675402885274e-13   2.018345336e-15   3.018983425e-01   4.814646744e-01   7.833630169e-01  -4.765077222e-13
 2.293363   6.607437133e-01   7.502470598e-01   1.474887391e+00   1.134615115e+00   2.609502506e+00   7.502470598e-01  -6.607863534e-01   4.338531928e-01   4.721083934e-01   9.059615862e-01   9.5273151831034242e-01  -5.0448534238967113e-13   1.430124663e-15   3.018983425e-01   4.721083934e-01   7.740067359e-01  -5.038192086e-13
 2.324779   6.839796345e-01   7.291211941e-01   1.479473030e+00   1.158086169e+00   2.637559199e+00   7.291211941e-01  -6.840176324e-01   4.432955332e-01   4.626774102e-01   9.059729435e-01   9.5273151831033143e-01  -5.1547655033346018e-13   3.579427419e-15   3.018983425e-01   4.626774102e-01   7.645757527e-01  -5.112577028e-13
 2.356194   7.065406247e-01   7.072760375e-01   1.483612826e+00   1.181187227e+00   2.664800053e+00   7.072760375e-01  -7.065740723e-01   4.527754465e-01   4.532089394e-01   9.059843859e-01   9.5273151831037262e-01  -4.7428727611986687e-13   1.708167254e-15   3.018983425e-01   4.532089394e-01   7.551072819e-01  -4.799494135e-13
 2.387610   7.284044273e-01   6.847331420e-01   1.487330728e+00   1.203867458e+00   2.691198186e+00   6.847331420e-01  -7.284334229e-01   4.622555281e-01   4.437403408e-01   9.059958689e-01   9.5273151831038028e-01  -4.6662673724995329e-13   2.316093980e-15   3.018983425e-01   4.437403408e-01   7.456386833e-01  -5.473399511e-13
 2.419026   7.495494732e-01   6.615147480e-01   1.490651100e+00   1.226076450e+00   2.716727551e+00   6.615147480e-01  -7.495741220e-01   4.716983747e-01   4.343089723e-01   9.060073470e-01   9.5273151831030445e-01  -5.4245496983185149e-13  -5.771233521e-16   3.018983425e-01   4.343089723e-01   7.362073147e-01  -4.992672942e-13
 2.450442   7.699549025e-01   6.376437618e-01   1.493598591e+00   1.247764368e+00   2.741362959e+00   6.376437618e-01  -7.699753165e-01   4.810667320e-01   4.249520422e-01   9.060187743e-01   9.5273151831037906e-01  -4.6784798257704097e-13  -2.245745446e-16   3.018983425e-01   4.249520422e-01   7.268503847e-01  -5.155875726e-13
 2.481858   7.896005852e-01   6.131437338e-01   1.496197997e+00   1.268882114e+00   2.765080111e+00   6.131437338e-01  -7.896168830e-01   4.903236414e-01   4.157064631e-01   9.060301044e-01   9.5273151831039449e-01  -4.5241588253475129e-13   4.695825599e-15   3.018983425e-01   4.157064631e-01   7.176048056e-01  -5.154765503e-13
 2.513274   8.084671406e-01   5.880388346e-01   1.498474127e+00   1.289381484e+00   2.787855611e+00   5.880388346e-01  -8.084794478e-01   4.994325856e-01   4.066087055e-01   9.060412911e-01   9.5273151831061131e-01  -2.3558932582545822e-13   1.824733553e-15   3.018983425e-01   4.066087055e-01   7.085070480e-01  -5.420108806e-13
 2.544690   8.265359566e-01   5.623538317e-01   1.500451673e+00   1.309215326e+00   2.809666999e+00   5.623538317e-01  -8.265444058e-01   5.083576333e-01   3.976946548e-01   9.060522880e-01   9.5273151831063529e-01  -2.1160850849355484e-13  -7.545877867e-15   3.018983425e-01   3.976946548e-01   6.995929972e-01  -5.802025527e-13
 2.576106   8.437892084e-01   5.361140645e-01   1.502155077e+00   1.328337689e+00   2.830492766e+00   5.361140645e-01  -8.437939386e-01   5.170635798e-01   3.889994694e-01   9.060630492e-01   9.5273151831058689e-01  -2.6001423236721166e-13   3.990479255e-15   3.018983425e-01   3.889994694e-01   6.908978118e-01  -5.403455461e-13
 2.607522   8.602098755e-01   5.093454198e-01   1.503608403e+00   1.346703975e+00   2.850312379e+00   5.093454198e-01  -8.602110325e-01   5.255160867e-01   3.805574424e-01   9.060735291e-01   9.5273151831068836e-01  -1.5853984791647235e-13  -3.961648960e-15   3.018983425e-01   3.805574424e-01   6.824557849e-01  -5.527800440e-13
 2.638938   8.757817589e-01   4.820743059e-01   1.504835215e+00   1.364271084e+00   2.869106298e+00   4.820743059e-01  -8.757794952e-01   5.336818166e-01   3.724018667e-01   9.060836833e-01   9.5273151831060376e-01  -2.4313884239290928e-13   1.304557134e-15   3.018983425e-01   3.724018667e-01   6.743002092e-01  -5.956346527e-13
 2.670354   8.904894969e-01   4.543276268e-01   1.505858448e+00   1.380997551e+00   2.886855999e+00   4.543276268e-01  -8.904839712e-01   5.415285645e-01   3.645649036e-01   9.060934681e-01   9.5273151831063818e-01  -2.0872192862952943e-13   6.820592513e-16   3.018983425e-01   3.645649036e-01   6.664632460e-01  -5.841993556e-13
 2.701770   9.043185806e-01   4.261327554e-01   1.506700300e+00   1.396843687e+00   2.903543987e+00   4.261327554e-01  -9.043099577e-01   5.490253851e-01   3.570774561e-01   9.061028412e-01   9.5273151831066683e-01  -1.8007817459420039e-13   2.601376037e-15   3.018983425e-01   3.570774561e-01   6.589757985e-01  -6.027400801e-13
 2.733186   9.172553674e-01   3.975175069e-01   1.507382109e+00   1.411771707e+00   2.919153816e+00   3.975175069e-01  -9.172438182e-01   5.561427140e-01   3.499690477e-01   9.061117617e-01   9.5273151831063696e-01  -2.0994317395661710e-13   5.754652029e-15   3.018983425e-01   3.499690477e-01   6.518673902e-01  -5.756506383e-13
 2.764602   9.292870955e-01   3.685101108e-01   1.507924250e+00   1.425745855e+00   2.933670104e+00   3.685101108e-01  -9.292727965e-01   5.628524845e-01   3.432677061e-01   9.061201906e-01   9.5273151831057801e-01  -2.6889601656421291e-13   1.767526360e-15   3.018983425e-01   3.432677061e-01   6.451660485e-01  -5.972999872e-13
 2.796017   9.404018956e-01   3.391391836e-01   1.508346030e+00   1.438732520e+00   2.947078550e+00   3.391391836e-01  -9.403850286e-01   5.691282382e-01   3.369998525e-01   9.061280908e-01   9.5273151831056679e-01  -2.8010926911292700e-13   2.874940581e-16   3.018983425e-01   3.369998525e-01   6.388981950e-01  -5.625500066e-13
 2.827433   9.505888030e-01   3.094337002e-01   1.508665594e+00   1.450700349e+00   2.959365943e+00   3.094337002e-01  -9.505695550e-01   5.749452288e-01   3.311901985e-01   9.061354273e-01   9.5273151831058978e-01  -2.5712765250318625e-13  -2.975205256e-15   3.018983425e-01   3.311901985e-01   6.330885409e-01  -5.793143742e-13
 2.858849   9.598377687e-01   2.794229656e-01   1.508899827e+00   1.461620352e+00   2.970520179e+00   2.794229656e-01  -9.598163311e-01   5.802805197e-01   3.258616479e-01   9.061421675e-01   9.5273151831056946e-01  -2.7744473385382662e-13   4.527887801e-15   3.018983425e-01   3.258616479e-01   6.277599904e-01  -6.072919945e-13
 2.890265   9.681396685e-01   2.491365858e-01   1.509064277e+00   1.471465995e+00   2.980530272e+00   2.491365858e-01  -9.681162374e-01   5.851130741e-01   3.210352076e-01   9.061482817e-01   9.5273151831054359e-01  -3.0331293032759277e-13   3.857733116e-16   3.018983425e-01   3.210352076e-01   6.229335500e-01  -6.146194664e-13
 2.921681   9.754863130e-01   2.186044385e-01   1.509173072e+00   1.480213289e+00   2.989386361e+00   2.186044385e-01  -9.754610881e-01   5.894238382e-01   3.167299043e-01   9.061537425e-01   9.5273151831063663e-01  -2.1027624086400465e-13   4.881018814e-17   3.018983425e-01   3.167299043e-01   6.186282468e-01  -6.138423103e-13
 2.953097   9.818704548e-01   1.878566440e-01   1.509238853e+00   1.487840872e+00   2.997079725e+00   1.878566440e-01  -9.818436393e-01   5.931958154e-01   3.129627103e-01   9.061585257e-01   9.5273151831060243e-01  -2.4447111002245947e-13   7.889539762e-15   3.018983425e-01   3.129627103e-01   6.148610528e-01  -5.769829059e-13
 2.984513   9.872857961e-01   1.569235352e-01   1.509272710e+00   1.494330077e+00   3.003602787e+00   1.569235352e-01  -9.872575962e-01   5.964141342e-01   3.097484762e-01   9.061626104e-01   9.5273151831055336e-01  -2.9354296771089139e-13  -1.434425889e-16   3.018983425e-01   3.097484762e-01   6.116468187e-01  -6.294964550e-13
 3.015929   9.917269949e-01   1.258356277e-01   1.509284126e+00   1.499664996e+00   3.008949122e+00   1.258356277e-01  -9.916976195e-01   5.990661054e-01   3.070998730e-01   9.061659784e-01   9.5273151831058711e-01  -2.5979218776228663e-13  -7.948815399e-16   3.018983425e-01   3.070998730e-01   6.089982155e-01  -6.211697823e-13
 3.047345   9.951896702e-01   9.462358988e-02   1.509280934e+00   1.503832532e+00   3.013113466e+00   9.462358988e-02  -9.951593301e-01   6.011412734e-01   3.050273420e-01   9.061686154e-01   9.5273151831060909e-01  -2.3780977187470853e-13   3.936992852e-15   3.018983425e-01   3.050273420e-01   6.069256845e-01  -5.471179065e-13
 3.078761   9.976704063e-01   6.331821248e-02   1.509269274e+00   1.506822444e+00   3.016091718e+00   6.331821248e-02  -9.976393138e-01   6.026314562e-01   3.035390540e-01   9.061705103e-01   9.5273151831060410e-01  -2.4280577548552174e-13   3.783009038e-15   3.018983425e-01   3.035390540e-01   6.054373965e-01  -6.157296895e-13
 3.110177   9.991667560e-01   3.195037833e-02   1.509253562e+00   1.508627381e+00   3.017880943e+00   3.195037833e-02  -9.991351246e-01   6.035307782e-01   3.026408771e-01   9.061716553e-01   9.5273151831058089e-01  -2.6600943670018751e-13   4.311383586e-15   3.018983425e-01   3.026408771e-01   6.045392196e-01  -5.904166045e-13
 3.141593   9.996772436e-01   5.510318311e-04   1.509236475e+00   1.509242904e+00   3.018479379e+00   5.510318311e-04  -9.996452872e-01   6.038356930e-01   3.023363534e-01   9.061720464e-01   9.5273151831055780e-01  -2.8910207561239076e-13   1.628187109e-16   3.018983425e-01   3.023363534e-01   6.042346959e-01  -5.989653218e-13
 3.173009   9.992013655e-01  -3.084885151e-02   1.509218931e+00   1.508667504e+00   3.017886435e+00  -3.084885151e-02  -9.991692982e-01   6.035449978e-01   3.026266855e-01   9.061716833e-01   9.5273151831056968e-01  -2.7722268924890159e-13   2.855938882e-15   3.018983425e-01   3.026266855e-01   6.045250280e-01  -6.135092434e-13
 3.204425   9.977395915e-01  -6.221829565e-02   1.509200088e+00   1.506902605e+00   3.016102693e+00  -6.221829565e-02  -9.977076268e-01   6.026598374e-01   3.035107316e-01   9.061705689e-01   9.5273151831062897e-01  -2.1793677973391823e-13   1.285683439e-15   3.018983425e-01   3.035107316e-01   6.054090740e-01  -6.075140391e-13
 3.235840   9.952933638e-01  -9.352635458e-02   1.509177346e+00   1.503952561e+00   3.013129907e+00  -9.352635458e-02  -9.952617143e-01   6.011837004e-01   3.049850096e-01   9.061687100e-01   9.5273151831056246e-01  -2.8443913890896511e-13  -1.041347871e-15   3.018983425e-01   3.049850096e-01   6.068833520e-01  -5.764277944e-13
 3.267256   9.918650958e-01  -1.247421428e-01   1.509146363e+00   1.499824640e+00   3.008971003e+00  -1.247421428e-01  -9.918339725e-01   5.991224053e-01   3.070437113e-01   9.061661166e-01   9.5273151831059610e-01  -2.5079938126282286e-13  -1.161710466e-15   3.018983425e-01   3.070437113e-01   6.089420538e-01  -5.995204333e-13
 3.298672   9.874581698e-01  -1.558348658e-01   1.509101073e+00   1.494529000e+00   3.003630073e+00  -1.558348658e-01  -9.874277818e-01   5.964840773e-01   3.096787251e-01   9.061628024e-01   9.5273151831051128e-01  -3.3562042034418482e-13   2.233554529e-16   3.018983425e-01   3.096787251e-01   6.115770676e-01  -6.212808046e-13
 3.330088   9.820769333e-01  -1.867738504e-01   1.509033720e+00   1.488078655e+00   2.997112375e+00  -1.867738504e-01  -9.820474873e-01   5.932791167e-01   3.128796676e-01   9.061587842e-01   9.5273151831053837e-01  -3.0853097854333100e-13  -6.048023695e-16   3.018983425e-01   3.128796676e-01   6.147780100e-01  -5.462297281e-13
 3.361504   9.757266953e-01  -2.175285751e-01   1.508934891e+00   1.480489433e+00   2.989424323e+00  -2.175285751e-01  -9.756983949e-01   5.895201580e-01   3.166339244e-01   9.061540823e-01   9.5273151831051062e-01  -3.3628655415895992e-13   1.773963923e-15   3.018983425e-01   3.166339244e-01   6.185322669e-01  -5.638822742e-13
 3.392920   9.684137205e-01  -2.480687001e-01   1.508793567e+00   1.471779920e+00   2.980573488e+00  -2.480687001e-01  -9.683867661e-01   5.852220200e-01   3.209267000e-01   9.061487199e-01   9.5273151831054570e-01  -3.0120350658080497e-13   1.321982402e-15   3.018983425e-01   3.209267000e-01   6.228250424e-01  -5.785372181e-13
 3.424336   9.601452233e-01  -2.783640972e-01   1.508597178e+00   1.461971404e+00   2.970568582e+00  -2.783640972e-01  -9.601198115e-01   5.804016477e-01   3.257410755e-01   9.061427232e-01   9.5273151831054681e-01  -3.0009328355617981e-13  -6.951080949e-16   3.018983425e-01   3.257410755e-01   6.276394179e-01  -6.051825707e-13
 3.455752   9.509293609e-01  -3.083848796e-01   1.508331662e+00   1.451087796e+00   2.959419458e+00  -3.083848796e-01  -9.509056842e-01   5.750780457e-01   3.310580754e-01   9.061361210e-01   9.5273151831058045e-01  -2.6645352591003757e-13  -2.601948016e-16   3.018983425e-01   3.310580754e-01   6.329564178e-01  -5.762057498e-13
 3.487168   9.407752250e-01  -3.381014313e-01   1.507981538e+00   1.439155558e+00   2.947137096e+00  -3.381014313e-01  -9.407534713e-01   5.692722031e-01   3.368567420e-01   9.061289451e-01   9.5273151831050551e-01  -3.4139358007223564e-13   3.833243076e-16   3.018983425e-01   3.368567420e-01   6.387550844e-01  -5.664357872e-13
 3.518584   9.296928330e-01  -3.674844363e-01   1.507529981e+00   1.426203609e+00   2.933733591e+00  -3.674844363e-01  -9.296731854e-01   5.630070115e-01   3.431142178e-01   9.061212293e-01   9.5273151831046166e-01  -3.8524738954492932e-13  -1.792983872e-15   3.018983425e-01   3.431142178e-01   6.450125603e-01  -5.750955268e-13
 3.550000   9.176931179e-01  -3.965049076e-01   1.506958910e+00   1.412263237e+00   2.919222147e+00  -3.965049076e-01  -9.176757542e-01   5.563071742e-01   3.498058355e-01   9.061130097e-01   9.5273151831060809e-01  -2.3880897259687117e-13   3.719536622e-15   3.018983425e-01   3.498058355e-01   6.517041779e-01  -5.447864382e-13
 3.581416   9.047879178e-01  -4.251342157e-01   1.506249074e+00   1.397367985e+00   2.903617059e+00  -4.251342157e-01  -9.047730104e-01   5.491991098e-01   3.569052147e-01   9.061043244e-01   9.5273151831064096e-01  -2.0594637106796654e-13   2.564637741e-15   3.018983425e-01   3.569052147e-01   6.588035571e-01  -5.598854713e-13
 3.612832   8.909899641e-01  -4.533441171e-01   1.505380154e+00   1.381553549e+00   2.886933703e+00  -4.533441171e-01  -8.909776797e-01   5.417108474e-01   3.643843659e-01   9.060952133e-01   9.5273151831057479e-01  -2.7211566333562587e-13   4.227007967e-15   3.018983425e-01   3.643843659e-01   6.662827084e-01  -5.647704526e-13
 3.644247   8.763128689e-01  -4.811067817e-01   1.504330862e+00   1.364857656e+00   2.869188518e+00  -4.811067817e-01  -8.763033681e-01   5.338719171e-01   3.722138006e-01   9.060857177e-01   9.5273151831062997e-01  -2.1693757901175559e-13   3.283456022e-15   3.018983425e-01   3.722138006e-01   6.741121431e-01  -5.236922007e-13
